Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1861,71712,15168,111872,5538016
1862,71008,15136,112864,5626752
1863,71328,15552,112320,5525760
1864,72032,15104,109632,5516256
1865,71296,15104,110816,5523936
1866,71168,15168,115264,5534464
1867,71872,15360,112032,5540128
1868,71104,15392,110496,5531232
1869,71520,15296,112992,5538048
1870,71200,14848,118432,5675744
1871,71360,15648,112864,5588960
1872,71008,15008,114624,5581344
1873,72192,15232,121600,5708128
1874,71136,15232,120128,5726144
1875,71296,14944,111168,5614112
1876,72160,15168,109120,5484128
1877,72224,14944,123232,5593472
1878,70944,15904,112224,5489024
1879,71648,15328,111968,5494880
1880,71776,15104,111264,5489632
1881,71328,15424,112864,5495520
1882,71424,15232,110048,5598848
1883,70592,16960,121824,5587072
1884,71936,15360,112160,5500544
1885,71136,15136,120192,5485792
1886,71392,15552,117856,5584512
1887,71232,15488,111264,5500000
1888,70688,15328,113760,5486272
1889,71808,15360,109760,5499200
1890,71136,15232,120288,5600256
1891,71744,15296,127872,5591328
1892,71456,15392,120608,5598432
1893,71360,15776,113216,5514752
1894,70912,15104,110048,5520000
1895,71936,14976,111232,5482848
1896,71072,14944,112736,5488928
1897,71264,15264,110080,5457312
1898,71904,15104,111264,5449920
1899,70816,14816,110688,5039552
1900,71424,14880,112064,5049920
1901,71072,15104,113184,5035936
1902,72192,15072,117152,4990400
1903,71616,15040,111776,4978400
1904,71840,15232,125856,5081856
1905,71488,14816,110464,4953024
1906,70976,15328,111744,4945536
1907,71072,15168,111584,4954624
1908,71168,15520,111264,5055104
1909,71104,15008,111296,4910432
1910,70944,14912,110368,4917984
1911,71008,15168,117728,4917440
1912,71616,15040,110816,4979904
1913,71456,14848,112928,4925728
1914,71040,15072,112128,4923040
1915,71648,15264,116608,5021952
1916,70432,15328,123552,5026944
1917,71104,15040,125344,5019904
1918,71360,15104,112576,4927904
1919,72416,15232,112480,4992448
1920,71296,15264,111552,4920288
1921,71808,14880,110656,5018816
1922,70912,15392,114656,4897696
1923,71200,14880,111936,5035744
1924,72096,14880,119040,4932544
1925,72128,15008,111040,4933664
1926,71616,15456,111776,4981952
1927,71616,14976,111200,4977408
1928,71008,15232,125728,5076640
1929,71168,14880,127104,5065632
1930,71200,14944,118496,5112288
1931,70912,14880,114816,5007488
1932,70688,15200,120416,5102976
1933,70944,14848,125280,5589088
1934,70976,15392,111712,5591968
1935,71520,14848,122656,5602048
1936,71712,14912,109088,5503264
1937,71680,15328,112800,5504928
1938,71072,15168,110496,5575616
1939,72032,15072,109792,5604288
1940,71584,14880,125568,5598848
1941,71680,14976,110368,5591392
1942,71552,15424,110016,5498752
1943,71360,15136,109856,5602464
1944,72128,15072,111744,5598272
1945,70688,15392,121440,5598688
1946,70592,14976,125184,5595904
1947,70816,14848,119008,5495872
1948,72224,14816,112256,5484992
1949,71936,15424,109920,5496128
1950,70784,15232,110752,5496480
1951,71584,15168,126688,5573376
1952,72160,15072,127488,5601888
1953,71200,15072,108608,5477632
1954,71392,15168,111840,5467008
1955,72416,15360,110656,5439104
1956,71296,15328,112768,5034752
1957,71200,15328,110240,5029920
1958,71648,15104,109856,5026080
1959,70336,15040,116640,5067968
1960,71296,15264,111744,4976864
1961,71808,14880,122688,5091328
1962,70496,15104,120448,5041152
1963,71648,14880,118976,5022912
1964,71200,15264,109952,4946656
1965,71072,15744,111648,4995168
1966,71328,15584,110048,4919872
1967,70848,15136,110112,4919136
1968,71680,14848,109440,5007072
1969,70912,15456,112832,4885024
1970,71296,15616,111008,4928032
1971,71072,15104,110368,4910816
1972,71776,15264,115040,4871136
1973,72384,15584,111008,4925824
1974,71744,15232,110368,5014496
1975,72032,15296,115072,5017664
1976,71520,15264,114272,5027104
1977,71072,15168,116448,5015680
1978,70784,15168,119872,4921280
1979,71360,15168,112480,4898688
1980,70720,15232,114816,4940544
1981,72000,15520,119936,4932864
1982,71392,15616,113152,4933952
1983,71296,15264,122912,4984512
1984,71296,15040,109824,4973696
1985,72096,15264,110208,4977088
1986,71168,15104,123296,5007872
1987,70912,15264,112288,5025440
1988,71840,14976,115296,5017760
1989,71136,15264,118656,5813216
1990,71040,15328,110336,5487936
1991,71136,15296,112896,5598368
1992,70880,15328,121056,5511264
1993,71680,15040,110368,5605376
1994,72032,15648,113120,5498944
1995,71648,15136,124704,5496064
1996,72160,15168,119584,5487968
1997,71840,15072,110240,5492128
1998,71936,14912,111968,5495392
1999,72512,15104,117248,5586240
2000,71072,15200,117600,5487296
2001,71584,15264,111424,5488256
2002,71200,15232,112800,5499680
2003,72256,15008,125760,5598560
2004,71584,14976,122912,5584864
2005,71552,15072,118688,5588480
2006,71552,15360,111328,5501824
2007,72224,15008,126336,5594016
2008,71072,15232,110176,5503136
2009,70912,15424,111904,5478464
2010,72416,15232,115776,5553568
2011,72032,15328,117984,5551616
2012,71360,15264,117632,5033024
2013,71328,15744,116864,5388320
2014,70816,14944,112896,5018464
2015,71456,15072,112992,4990336
2016,71456,15200,110400,4986912
2017,71008,15200,113792,4984160
2018,71008,15200,111488,4976736
2019,71296,15104,117184,4940032
2020,71072,15232,111264,4920384
2021,70496,15072,110784,4919776
2022,72160,14848,110976,4900096
2023,71712,15008,114752,5014592
2024,71616,15200,112448,5021664
2025,71808,15488,109824,4882560
2026,71840,15200,126784,5012832
2027,71712,14848,113440,5020960
2028,70880,15328,111136,5023104
2029,72032,15168,112352,4891872
2030,71552,15136,110720,4919744
2031,71072,15008,116352,4914272
2032,71296,15072,109696,4884608
2033,71040,15168,110400,5026496
2034,70720,14944,110560,5024544
2035,70560,15040,110080,4924896
2036,71648,15520,116896,4941184
2037,72544,15168,109120,4934208
2038,71872,14976,113664,5033152
2039,70688,14848,110880,5053376
2040,71008,15008,118528,5068448
2041,72096,14912,125216,5080320
2042,71136,15072,111616,4987328
2043,71936,14848,111232,5117440
2044,71968,14944,111712,5020576
2045,71392,15072,109952,5022144
2046,71264,14784,111968,5565504
2047,72032,15040,110016,5500864
2048,71680,15232,121440,5584352
2049,71232,15296,113408,5599168
2050,71520,15456,111552,5499904
2051,72672,15264,118528,5601920
2052,71296,15040,112544,5493152
2053,71168,15008,124128,5584000
2054,71136,15072,110336,5489120
2055,71040,14848,109024,5480544
2056,71648,15424,117536,5584640
2057,71008,14880,115712,5492800
2058,71520,15040,111040,5589952
2059,70944,15104,111488,5583456
2060,70816,14816,120384,5589536
2061,71264,14976,111392,5481920
2062,71104,15040,111712,5601760
2063,72000,15200,127168,5600384
2064,71360,15232,110336,5600032
2065,71648,15232,115488,5601536
2066,70976,15104,109600,5493888
2067,70432,14848,113696,5565600
2068,71296,15040,110720,5465728
2069,72064,15552,119616,5105216
2070,71872,15168,111232,5013472
2071,70912,15296,114688,5101504
2072,71136,15104,112128,4985568
2073,71776,15008,110048,5072544
2074,70912,15232,109280,4960032
2075,72480,15456,111328,4940512
2076,71872,15296,111648,5026656
2077,70976,15328,112896,4922016
2078,71072,14912,113856,4891392
2079,71264,15072,114688,4999616
2080,71616,15168,113728,5006368
2081,71392,15328,113312,4902336
2082,72384,14976,111296,4988160
2083,71008,15136,119264,5025280
2084,70912,15168,114080,4928096
2085,70624,14912,112224,5022784
2086,70848,15328,111712,5065664
2087,71296,15168,126272,5064928
2088,70944,15392,113280,4968000
2089,72000,15008,111360,4996736
2090,70688,15296,113728,5014976
2091,71232,15200,112032,5007296
2092,72224,15328,111616,5109824
2093,71104,15552,112928,5058240
2094,71392,15392,111424,5056352
2095,70912,15040,110016,5151840
2096,71296,15232,113984,5104320
2097,71744,15072,110592,5202976
2098,72064,15264,115360,5198784
2099,71776,15296,118336,5234912
2100,70944,15200,112480,5152480
2101,70880,14912,125024,5246560
2102,71872,14784,114016,5157248
2103,71328,14848,112704,5716832
2104,71872,15168,110944,5617632
2105,71744,14944,114976,5614080
2106,71456,15232,114976,5613952
2107,71136,14816,114656,5627840
2108,71904,15008,114368,5614880
2109,71008,14880,114976,5734112
2110,71008,15072,110720,5616256
2111,70400,15360,124448,5735936
2112,71264,15072,115296,5722048
2113,70528,15072,124864,5731456
2114,71072,14880,113312,5721248
2115,70528,15360,116448,5738304
2116,72064,15072,110752,5620640
2117,71008,15264,119200,5645280
2118,71424,14816,113504,5715552
2119,71968,15072,108800,5745216
2120,70976,15232,112544,5631520
2121,71584,15104,113856,5651168
2122,71040,15104,113024,5633344
2123,72224,15200,111904,5641216
2124,70688,14912,111776,5985536
2125,71488,14848,119296,5124992
2126,71584,14912,113856,5004256
2127,71712,15328,112096,5011520
2128,71584,15008,117216,5113152
2129,71456,15488,113280,5015392
2130,71200,15456,113856,5016000
2131,71168,15200,113664,5017152
2132,71552,14976,119936,5006496
2133,71360,14976,109472,5101472
2134,71040,14976,115232,5005440
2135,71424,15200,113472,5017184
2136,71296,15360,121184,5096864
2137,72640,14976,113600,4994496
2138,71872,15360,114560,5004128
2139,70816,15008,117952,5115392
2140,71552,15072,117216,5114112
2141,71936,15104,113344,5010304
2142,70880,15296,113952,5007424
2143,71072,15072,111616,5007904
2144,71264,14912,111328,5100128
2145,71072,14880,114816,5009312
2146,70624,14880,119968,5098688
2147,71072,15040,117728,5002304
2148,71104,16064,116672,4999808
2149,71552,15200,118752,5098048
2150,71392,15072,112640,5006656
2151,72224,15008,112096,5107168
2152,70688,15872,112256,4994368
2153,71392,15264,113024,5011040
2154,72032,14912,112672,5095584
2155,71200,14976,113760,5104352
2156,71232,15168,131584,5092608
2157,72032,15104,114688,5000288
2158,71424,15264,112128,4997632
2159,71200,14944,112256,5090912
2160,72256,15200,111488,5004352
2161,71712,15904,112288,5000928
2162,72128,15424,111104,5002432
2163,71328,15328,110720,5099584
2164,71232,15008,111776,5005408
2165,71552,15040,117888,5014368
2166,70976,14976,111008,5005760
2167,70912,15008,114208,5009184
2168,71072,15168,111200,5001856
2169,70944,15616,123264,5099232
2170,70784,14880,115392,5102944
2171,71200,14944,111712,5008192
2172,71296,15264,122080,5103616
2173,70976,15040,121344,5109056
2174,71040,15488,115008,5002464
2175,71520,14912,112480,4994784
2176,71712,15104,125888,5098944
2177,71456,15168,119104,5004480
2178,71808,15232,113248,5100672
2179,71840,15808,114848,5104096
2180,71072,15200,119520,5005856
2181,71520,15168,112992,5004416
2182,71616,15232,113088,5002080
2183,71360,15168,112384,5007808
2184,71072,15136,110752,5088672
2185,71296,15424,125312,5100384
2186,70944,15168,114144,4996608
2187,71264,15136,118176,5100032
2188,71136,15648,113344,5010816
2189,71552,15616,112960,5008576
2190,71840,15968,115072,5008256
2191,71904,15200,114368,5001312
2192,71136,15040,112704,5002688
2193,71040,15296,110688,5100800
2194,71872,14912,113152,5001120
2195,71072,15296,128832,5108352
2196,70912,15264,111456,5009760
2197,71552,15296,112800,5003296
2198,71552,14944,125056,5382848
2199,71200,15040,111424,5099584
2200,70592,15488,115264,5003840
2201,72128,14880,114816,5101536
2202,71808,14944,111808,5017856
2203,72288,15104,117184,5008640
2204,70880,14880,114976,4998560
2205,71648,15072,113728,4996448
2206,71488,15712,113344,5000576
2207,71712,14880,109088,5108384
2208,71520,15200,112544,5010848
2209,71872,14912,122400,5105696
2210,71104,15104,112096,5004896
2211,71936,14976,119776,5097248
2212,71168,14816,114624,4997120
2213,70688,14880,112672,5004352
2214,71264,15168,114208,5017760
2215,71712,14880,121664,5099424
2216,71200,14912,114880,5100768
2217,71648,15040,113440,5005440
2218,71584,15296,111648,5001888
2219,71040,14944,111104,5009536
2220,72128,14816,114208,5010752
2221,71968,14848,118304,5105120
2222,71168,15648,110880,5102176
2223,71872,15296,127040,5098016
2224,71008,15360,114784,5015424
2225,70784,15328,111552,5005120
2226,70752,15040,112192,5003936
2227,71168,15232,110720,5013088
2228,72160,15136,110624,5018144
2229,71680,14816,118016,5114368
2230,71104,15168,117376,5101696
2231,71232,15168,111456,5006752
2232,70880,15520,110464,4993824
2233,71072,15296,113056,4982368
2234,72128,15968,111392,4967584
2235,71328,15104,122048,5040672
2236,72000,15072,109472,4927520
2237,70976,15072,111712,4929312
2238,71456,14880,112768,5023744
2239,71296,15168,111360,5000672
2240,70784,15072,113152,4885856
2241,71424,15296,112224,4880640
2242,71392,15552,112032,4875808
2243,71232,16000,112064,4886176
2244,71456,14880,110528,4970144
2245,71200,15680,115712,4991200
2246,70912,15488,109760,4911616
2247,71200,14944,121152,5009088
2248,71424,15584,113888,4907072
2249,72224,15232,112800,4942784
2250,71104,15264,110976,4957056
2251,71328,15040,111296,4952608
2252,70880,15072,120576,4985728
2253,72064,15008,109088,5001920
2254,71744,15552,110496,5005984
2255,71968,15072,116576,5023744
2256,71648,15040,111264,5051232
2257,71424,15360,111136,5047424
2258,72160,14944,111104,5056864
2259,71360,15136,111456,5083872
2260,71808,15296,124576,5457632
2261,71264,15712,110912,5094432
2262,70816,15648,124768,5222912
2263,70944,14880,109952,5243840
2264,71840,15072,110720,5149376
2265,71552,15136,108736,5539456
2266,71456,15104,116544,5602272
2267,71904,15104,114688,5606752
2268,70976,14944,110976,5705856
2269,72224,15424,110592,5608768
2270,72096,15296,117472,5609504
2271,71552,15040,109984,5608992
2272,71616,15488,110816,5613216
2273,71360,15392,109824,5614496
2274,70848,15168,113984,5611456
2275,71648,15520,109184,5613152
2276,72224,14976,111744,5615104
2277,70656,15264,118368,5710144
2278,70848,15040,113120,5616288
2279,71488,15168,110304,5615968
2280,70624,15264,118752,5707776
2281,72000,15424,111040,5617984
2282,71264,15584,111744,5613344
2283,71104,15328,124256,5712192
2284,71104,14976,117920,5712000
2285,71552,15072,111968,5618080
2286,70944,15040,112096,5712288
2287,70720,15200,110368,5613568
2288,71808,15584,112096,5618560
2289,72096,15328,111008,5614560
2290,71040,14944,123840,5711584
2291,71456,15264,113344,5598688
2292,71872,15168,110624,5605184
2293,71200,15232,110016,5613536
2294,70880,15232,109984,5621824
2295,71552,15328,125152,5698048
2296,70848,15488,123776,5704128
2297,71200,15072,121248,5695936
2298,70848,15488,110784,5603200
2299,72064,15488,118752,5711552
2300,72160,15296,111968,5611008
2301,71680,15680,113632,5613664
2302,72384,15744,112768,5605632
2303,71776,15072,110432,5616640
2304,71776,15072,110496,5718944
2305,70976,15008,116480,5702240
2306,70656,15040,112896,5603488
2307,70784,14784,110976,5602976
2308,71936,15360,124320,5707424
2309,71296,15040,112928,5618528
2310,71904,14976,119648,5702784
2311,70528,15232,112576,5623680
2312,71744,14784,112736,5608608
2313,70976,15040,110560,5624768
2314,71232,14880,117696,5696416
2315,72608,15072,111520,5615488
2316,71584,15200,109184,5612768
2317,70880,15008,110528,5612608
2318,71200,15104,113312,5603776
2319,70880,15008,116192,5621664
2320,71232,15424,114688,5711296
2321,70816,15328,111008,5615072
2322,71872,15328,111552,5607328
2323,71328,14848,110688,5614912
2324,71328,15264,110784,5605952
2325,70688,15360,109664,5618560
2326,71264,15008,117632,5624064
2327,71392,15232,112416,5611296
2328,71968,15424,109280,5606976
2329,72000,15008,113216,5610336
2330,71680,15008,116928,5627680
2331,71712,15072,110464,5715936
2332,71680,15200,109280,5614368
2333,71424,14944,117760,5714848
2334,71680,15168,124384,5711168
2335,71328,15232,108992,5611808
2336,71744,15040,108768,5611680
2337,71552,15232,111840,5614464
2338,72128,15104,118144,5705856
2339,72384,15168,109920,5615328
2340,71744,15200,114016,5612096
2341,72256,15072,120064,5714144
2342,71040,15072,110400,5613728
2343,71488,15264,113440,5615680
2344,71456,15104,110144,5613952
2345,71200,15232,113760,5601024
2346,71936,15328,112096,5608608
2347,70784,15904,119200,5706624
2348,70912,15040,111680,5604032
2349,72128,15136,111552,5603232
2350,71200,14848,118944,5702144
2351,70528,15520,126400,5707392
2352,70560,15040,111808,5609312
2353,72064,15200,112000,5704352
2354,70784,15136,117792,5708096
2355,71456,15392,117728,5701824
2356,71168,15264,125376,5708000
2357,71552,15168,113024,5613920
2358,71840,15072,109568,5613696
2359,71136,15168,111104,5706592
2360,70976,14976,110784,5614272
2361,71392,15040,116288,5605856
2362,71168,15328,110688,5614752
2363,71744,14880,118880,5705760
2364,71072,15040,109248,5704480
2365,71328,14976,115136,5699904
2366,71424,14816,117248,5613472
2367,71872,15040,117952,5615232
2368,71936,15104,119616,5702944
2369,72000,14880,124832,5708160
2370,71264,15232,113120,5604672
2371,71264,15200,112416,5622240
2372,70752,14848,112416,5605792
2373,71040,15104,116512,5619008
2374,71296,15360,111712,5596928
2375,71584,15072,110432,5610400
2376,71136,15648,111968,5605184
2377,71200,15104,112832,5621632
2378,71136,15552,111360,5610816
2379,71904,15072,110464,5605728
2380,71552,15040,112224,5605184
2381,71904,16192,111232,5604800
2382,71808,14944,111424,5607488
2383,71872,15104,113504,5607776
2384,71072,15520,109440,5610336
2385,71264,15168,112256,5606848
2386,70688,15168,127104,5700160
2387,70784,14976,118560,5619264
2388,71200,15072,110240,5708960
2389,71488,15328,112128,5602880
2390,71296,15520,113984,5600000
2391,72224,15328,113984,5595104
2392,72192,15232,110976,5607488
2393,72096,15360,114176,5980448
2394,71712,15008,109728,5699872
2395,71680,15424,117248,5710688
2396,71936,15488,110176,5609696
2397,71008,15104,111872,5599104
2398,71104,15616,112672,5609824
2399,71296,15200,110528,5613568
2400,71168,15296,126080,5704672
2401,71200,14880,109152,5609728
2402,71392,15264,111296,5596416
2403,71360,15328,117376,5611776
2404,71904,15040,114656,5612544
2405,71552,15264,119552,5703840
2406,71392,15104,113216,5703872
2407,71776,15168,112672,5611680
2408,72480,15104,124896,5701600
2409,71168,15168,115552,5600608
2410,71392,15552,111680,5602688
2411,71488,15008,112480,5619296
2412,70592,15040,112416,5712224
2413,70688,14976,118528,5707008
2414,71104,14816,109952,5603584
2415,71648,15232,122016,5700256
2416,71360,15104,115488,5608384
2417,71296,15008,112960,5617760
2418,70688,14912,124480,5697248
2419,71392,15040,119904,5698624
2420,72000,15040,110592,6249792
2421,72352,15168,110976,6222560
2422,72096,15104,111552,6324832
2423,71424,15200,110880,6222944
2424,71296,15680,118976,6327488
2425,70816,14848,116576,6349632
2426,71168,14848,111936,6249600
2427,71296,15104,118368,6351392
2428,70784,14816,110240,6240928
2429,71072,15232,123488,6355808
2430,71648,15008,123936,6329152
2431,70880,15232,111584,6236864
2432,71520,15584,122400,6345024
2433,70912,15424,110880,6337792
2434,71392,15136,122336,6339744
2435,72480,14944,116096,6327648
2436,71808,14976,123552,6346336
2437,71712,14848,125312,6348000
2438,71296,15488,111392,6231232
2439,72384,15040,110944,6342752
2440,71392,15328,113216,6220608
2441,70688,14880,124064,6304864
2442,70688,14912,111040,5790112
2443,71296,14816,110240,5774432
2444,71520,15328,121120,5876736
2445,71104,15168,117824,5867072
2446,71360,15424,110176,5731072
2447,70912,14944,109952,5727360
2448,71392,15008,109696,5719520
2449,71072,15168,111424,5684864
2450,71296,15072,111040,5679904
2451,71232,14848,113536,5665312
2452,70432,15008,121824,5730400
2453,71584,15232,116832,5722432
2454,71040,15136,110048,5723904
2455,70720,15264,110336,5617696
2456,71360,15104,110912,5580224
2457,71200,15200,111328,5581344
2458,71136,14848,114464,5576416
2459,71200,15072,111232,5542592
2460,71072,15072,111584,5540544
2461,71296,15296,110720,5537312
2462,71872,15008,118080,5533984
2463,70816,15168,110944,5525440
2464,71136,15488,110624,5514720
2465,72128,15040,116736,5519456
2466,71168,15328,120736,5630624
2467,71040,16512,110592,5543936
2468,71648,15136,109536,5533408
2469,72256,14912,118848,5632928
2470,71520,15392,111616,5580768
2471,72000,14848,110784,5587008
2472,71488,15040,116384,5580480
2473,71264,15008,113088,5612160
2474,71296,15072,110816,5631712
2475,72000,15296,110848,5616608
2476,71008,14944,114496,5578144
2477,71360,15296,113984,5499840
2478,71488,15296,110464,5491776
2479,71008,14880,124960,5591232
2480,71040,14976,110560,5490304
2481,71968,15424,109280,5496832
2482,70720,15040,108960,5503328
2483,70912,14944,115616,5492544
2484,71168,15648,118048,5588384
2485,70688,15232,108416,5483648
2486,71712,15136,111520,5489824
2487,71168,15264,111424,5498656
2488,71040,15360,112256,5578240
2489,71264,15200,110304,5496416
2490,71488,15136,110784,5503488
2491,71552,15328,124192,5588192
2492,71584,15008,111808,5506144
2493,71360,15072,109024,5512320
2494,72736,15520,110176,5518016
2495,70720,15296,111552,5478592
2496,71232,15392,116576,5587264
2497,71904,15232,110688,5456512
2498,72512,15328,110240,5447200
2499,71360,15872,110496,5138272
2500,71296,15040,118144,5136032
2501,71104,15520,108768,5035360
2502,71488,15040,119488,5088224
2503,71136,15232,124000,5075168
2504,70848,15488,109216,4978976
2505,71744,15264,119456,5050816
2506,70528,15264,108576,4946592
2507,70720,15136,118176,4957920
2508,71456,15392,114816,4946336
2509,70976,15552,110112,4910816
2510,71840,15168,114208,4917216
2511,70976,14880,111200,4916800
2512,70944,15072,110592,4881568
2513,71040,15072,120288,5023008
2514,71424,15488,109024,4920576
2515,71136,15200,123776,5016128
2516,71104,15232,108160,4927456
2517,71872,14880,109152,4917056
2518,71296,15136,124960,5294112
2519,70720,14752,109376,4888096
2520,71008,15552,109376,4919040
2521,71744,15392,109824,4923584
2522,71200,15104,110784,4894784
2523,71040,15040,112192,5032256
2524,71200,15136,117536,5027680
2525,71104,15232,113120,4937568
2526,70944,15264,112256,4978208
2527,72096,15008,126912,5074624
2528,72064,14944,110304,4975872
2529,70944,15040,112448,4970272
2530,72160,14880,117952,5109568
2531,71232,15168,126688,5100640
2532,71072,15072,111904,5008896
2533,71520,15328,120768,5590368
2534,71552,15392,109440,5497952
2535,71360,15904,121664,5598304
2536,71520,15680,110816,5507328
2537,70656,15104,109600,5501888
2538,71552,14912,110208,5572544
2539,71840,15552,124224,5603520
2540,72384,15168,112640,5500800
2541,71520,15072,109376,5497888
2542,71008,15744,111776,5497664
2543,70848,14816,110848,5509632
2544,71040,15392,117248,5596576
2545,71456,15168,115040,5599616
2546,71104,14880,110368,5503616
2547,71584,15136,110368,5490528
2548,71680,14784,114176,5485088
2549,71200,14880,120064,5592096
2550,71008,15072,115808,5589536
2551,71776,15072,123808,5579552
2552,70752,15552,119520,5600064
2553,71200,15200,111264,5479840
2554,72320,15040,110112,5471136
2555,71456,15200,112544,5436704
2556,71808,15232,112320,5033344
2557,70944,15072,112448,5026688
2558,70368,15008,118208,5116544
2559,71488,15168,119264,5067552
2560,71296,15392,112320,4972800
2561,70976,14912,123328,5090400
2562,71616,15008,116064,4946112
2563,71648,15072,110496,4923776
2564,71776,15264,126848,5039424
2565,70816,15392,111744,4898976
2566,70848,15360,113376,4917024
2567,70912,15104,110656,5013920
2568,70912,15040,113440,4908960
2569,71200,14880,112896,4883392
2570,71040,15104,111168,4924608
2571,70912,15232,113984,4908992
2572,72448,14944,109728,4970208
2573,71072,14848,112672,4926848
2574,70816,15008,115968,4916256
2575,71424,15584,124320,5019232
2576,71392,15008,125664,5292864
2577,71808,15200,111232,4921184
2578,70688,15360,111712,4921216
2579,71104,14848,108736,4899872
2580,71584,14976,111200,4942400
2581,72160,15616,111200,4933760
2582,71200,15008,113152,4932544
2583,71488,14976,109536,4987904
2584,72320,14944,117792,4978400
2585,71296,14944,112512,4972000
2586,71040,15328,112128,5005600
2587,71232,15008,124704,5123136
2588,71232,16192,109376,5017696
2589,71264,15264,113120,5445472
2590,70880,15456,117280,5587168
2591,71040,15520,111488,5503712
2592,71232,15488,124672,5607264
2593,71040,15360,111104,5505568
2594,71488,15200,113280,5499680
2595,71520,14944,119008,5591360
2596,70912,15328,121312,5585568
2597,72480,15168,108896,5592960
2598,70880,15264,112224,5497984
2599,72096,15104,110880,5587424
2600,71136,15200,110624,5485472
2601,70784,15168,110432,5488288
2602,70880,15168,117408,5592352
2603,71936,15008,108864,5496960
2604,71360,15328,109280,5489536
2605,71936,15520,117152,5592032
2606,71808,15104,110624,5504064
2607,70720,15168,110944,5492288
2608,72256,14944,110368,5504096
2609,71360,15168,110592,5477376
2610,71328,15264,110560,5456992
2611,71072,15008,109408,5449152
2612,71424,14976,127264,5124352
2613,71648,15776,109376,5020416
2614,70816,14944,123392,5386592
2615,72256,14944,119360,5087616
2616,71744,15040,110048,4988320
2617,71136,15040,109792,4982080
2618,71584,15040,110368,4971680
2619,70848,14848,109376,5032416
2620,70976,15360,115648,5019808
2621,71072,14816,113120,4917088
2622,71872,14880,109664,4902176
2623,72096,15008,110944,4917504
2624,70944,15072,125056,5019072
2625,71904,14784,123008,4976992
2626,70848,15232,109888,4913120
2627,71424,15008,112384,4924608
2628,71232,15136,109600,4925472
2629,71424,14848,112160,4992416
2630,70432,14976,111488,4916672
2631,72128,15168,109440,4912704
2632,71072,15264,109504,4883296
2633,71104,15296,110112,4925504
2634,71520,15392,118144,5024768
2635,71296,15040,108064,4923776
2636,71008,15968,118432,5036416
2637,71232,15456,119328,5035872
2638,71456,15232,110368,4937536
2639,71456,15168,108480,4956448
2640,71904,14976,112832,4970688
2641,71200,15488,109216,4980320
2642,71456,15360,109184,4984352
2643,72096,15104,110016,5019456
2644,71904,15584,110304,5021248
2645,71424,14976,109280,5024096
2646,71520,15072,111200,5472128
2647,71488,14880,111168,5501120
2648,71296,15680,108352,5487488
2649,70912,14848,110560,5600768
2650,72160,14912,109920,5500032
2651,71872,15200,114336,5601408
2652,71904,14912,111776,5588704
2653,71776,14912,123616,5584896
2654,71264,14944,124384,5599200
2655,72672,14816,109280,5480320
2656,70304,15008,112128,5495904
2657,71168,15264,127008,5584992
2658,71072,15232,112160,5592512
2659,71616,15232,112160,5585248
2660,70784,15232,114144,5495648
2661,71200,14944,123840,5584384
2662,71488,14880,115712,5601408
2663,72256,15168,111872,5506592
2664,71136,14880,118528,5598528
2665,71552,14816,110432,5504448
2666,72192,15168,124768,5593440
2667,71392,15168,119104,5471008
2668,71296,15136,117088,5559328
2669,71712,15104,121344,5107168
2670,72064,14944,118016,5114144
2671,70560,15072,110496,5003456
2672,71232,15296,116064,4982848
2673,71232,14880,110464,4971872
2674,70848,15232,117056,5055808
2675,72224,15392,112160,4937600
2676,71040,15232,112480,4935264
2677,70976,15680,110816,4920608
2678,71616,14880,110880,4891264
2679,71264,14816,116896,4998848
2680,70944,14880,117184,5004960
2681,72032,15200,111456,4902464
2682,72448,15168,110880,4893728
2683,71264,14880,112448,4927072
2684,70880,15168,110144,4930240
2685,71232,14848,119904,5022144
2686,70912,15264,124192,5068576
2687,71136,15392,111968,4967744
2688,71712,15328,111680,5069376
2689,71136,15008,115968,4995968
2690,71616,15072,111296,5011968
2691,71200,15328,114368,5008576
2692,71712,15040,112096,5010240
2693,71776,15392,110720,5054464
2694,71616,15200,110720,5152672
2695,71200,15456,114784,5152640
2696,71776,15264,111520,5107296
2697,71200,15744,128192,5204256
2698,71072,15200,125344,5197216
2699,71456,15552,127424,5231360
2700,70752,15200,117824,5251680
2701,72288,15168,114880,5252256
2702,71104,15392,119072,5161344
2703,71488,15008,110592,5621152
2704,71136,14944,114688,5621856
2705,71488,15424,110176,5617472
2706,71264,15328,113056,5615072
2707,71200,15264,110560,5634400
2708,71200,15168,112928,5615040
2709,71200,15136,110816,5640512
2710,71488,15136,124256,5717312
2711,71232,15424,125792,5739776
2712,71264,15392,113312,5719424
2713,71008,15360,126720,5731488
2714,70464,15328,122080,5714784
2715,71328,15072,124704,5747648
2716,71424,15040,111744,5625152
2717,71040,14848,128768,5741696
2718,71104,14912,111840,5623680
2719,71328,14976,113792,5650240
2720,71456,15072,110912,5633856
2721,71232,14880,112096,5656672
2722,71808,15040,112288,5632576
2723,72096,15392,112192,5640864
2724,71008,15776,113152,5720608
2725,70912,15104,119008,5126368
2726,70912,15776,111808,5004096
2727,71328,14976,125248,5109152
2728,71968,15008,109984,5015456
2729,71904,15168,125568,5113952
2730,71616,15456,111584,5015392
2731,71680,14816,110784,5020224
2732,71072,15040,112416,5010112
